YEAR,SEASON_REF,SEASON,PROJECT_CODE,PROJECT,TRIP_NO,ADFG_NO,VESSEL_NAME,SAMPLE_DATE,START_DATE,END_DATE,TICKET_NO,I_REGISTRATION_AREA_CODE,I_FISHERY_CODE,I_FISHERY,DISTRICT,SUB_DISTRICT,SPECIMEN_NO,SPECIES_CODE,SPECIES,I_SPECIES_CLASS_CODE,I_SPECIES_CLASS,SEX_CODE,SEX,RECRUIT_STATUS,WIDTH_MILLIMETERS,LENGTH_MILLIMETERS,CHELA_HEIGHT_MILLIMETERS,WEIGHT_GRAMS,SHELL_CONDITION_CODE,SHELL_CONDITION,LEG_CONDITION_CODE,LEG_CONDITION,PARASITE_CODE,PARASITE,BLACKMAT_CODE,BLACKMAT,DURO_READING_1,DURO_READING_2,DURO_READING_3,COMMENTS
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,12,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,180,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,13,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,169,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,14,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,155,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,15,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,172,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,16,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,168,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,17,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,159,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,18,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,172,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,19,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,164,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,20,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,172,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,21,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,172,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,22,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,185,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,23,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,163,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,24,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,172,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,25,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,188,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,26,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,162,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,27,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,163,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,28,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,152,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,29,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,175,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,30,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,171,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,31,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,158,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,32,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,155,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,33,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,188,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,34,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,175,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,35,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,163,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,36,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,171,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,37,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,174,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,38,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,168,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,39,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,166,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,40,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,158,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,41,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,169,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,42,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,187,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,43,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,163,,,3,New,2,One leg or claw missing or regenerated,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,44,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,158,,,3,New,2,One leg or claw missing or regenerated,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,45,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,174,,,3,New,2,One leg or claw missing or regenerated,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,46,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,163,,,3,New,2,One leg or claw missing or regenerated,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,47,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,165,,,3,New,3,Two or more legs/claws missing or regenerated,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,48,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,178,,,4,Old,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,49,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,163,,,3,New,2,One leg or claw missing or regenerated,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12018,17859,GUARDIAN,6/2/2015,5/21/2015,5/31/2015,3000313,A,507,Southern GKC,106,,50,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,195,,,3,New,2,One leg or claw missing or regenerated,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,1,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,174,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,2,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,,200,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,3,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,164,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,4,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,161,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,5,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,188,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,6,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,162,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,7,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,186,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,8,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,190,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,9,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,165,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,10,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,158,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,11,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,189,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,12,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,157,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,13,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,173,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,14,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,162,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,15,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,174,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,16,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,170,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,17,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,188,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,18,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,174,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,19,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,162,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,20,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,180,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,21,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,172,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,22,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,168,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,23,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,159,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,24,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,174,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,25,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,165,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,26,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,167,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,27,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,183,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,28,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,175,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,29,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,184,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,30,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,169,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,31,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,163,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,32,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,157,,,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,33,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,170,,,3,New,3,Two or more legs/claws missing or regenerated,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,34,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,164,,,4,Old,2,One leg or claw missing or regenerated,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,35,923,Golden king crab,CF,Golden King Crab,1,Male,PR2,,173,,,4,Old,2,One leg or claw missing or regenerated,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,36,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,158,,,3,New,2,One leg or claw missing or regenerated,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,37,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,169,,,3,New,2,One leg or claw missing or regenerated,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,38,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,,197,,,3,New,2,One leg or claw missing or regenerated,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,39,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,178,,,3,New,2,One leg or claw missing or regenerated,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12019,61056,PACIFIC SEA,6/2/2015,5/13/2015,6/1/2015,3000314,A,507,Southern GKC,106,20,40,923,Golden king crab,CF,Golden King Crab,1,Male,PR3,,187,,,4,Old,2,One leg or claw missing or regenerated,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12020,24228,MARAUDER,6/23/2015,6/19/2015,6/23/2015,3000893,A,505,Lower Chatham Strait GKC,109,,1,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,170,,3152,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12020,24228,MARAUDER,6/23/2015,6/19/2015,6/23/2015,3000893,A,505,Lower Chatham Strait GKC,109,,2,923,Golden king crab,CF,Golden King Crab,1,Male,PR1,,169,,2892,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12020,24228,MARAUDER,6/23/2015,6/19/2015,6/23/2015,3000893,A,505,Lower Chatham Strait GKC,109,,3,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,166,,2780,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12020,24228,MARAUDER,6/23/2015,6/19/2015,6/23/2015,3000893,A,505,Lower Chatham Strait GKC,109,,4,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,166,,2744,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12020,24228,MARAUDER,6/23/2015,6/19/2015,6/23/2015,3000893,A,505,Lower Chatham Strait GKC,109,,5,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,159,,2580,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12020,24228,MARAUDER,6/23/2015,6/19/2015,6/23/2015,3000893,A,505,Lower Chatham Strait GKC,109,,6,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,157,,2550,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12020,24228,MARAUDER,6/23/2015,6/19/2015,6/23/2015,3000893,A,505,Lower Chatham Strait GKC,109,,7,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,161,,2782,3,New,1,Normal,1,None present,0,None Observed,,,,
2015,14-15,Oct2014 - Sep15,5,Commercial Golden King Crab Trip,12020,24228,MARAUDER,6/23/2015,6/19/2015,6/23/2015,3000893,A,505,Lower Chatham Strait GKC,109,,8,923,Golden king crab,CF,Golden King Crab,1,Male,Recruit,,153,,2168,3,New,1,Normal,1,None present,0,None Observed,,,,
